Var1,Var2,Var3,Var4
771,0.507609927,242,476.744026
771.1,0.507610014,242,476.743944
771.2,0.507610102,242,476.743861
771.3,0.507610189,242,476.743779
771.4,0.507610277,242,476.743697
771.5,0.507610364,242,476.743615
771.6,0.507610452,242,476.743532
771.7,0.50761054,242,476.74345
771.8,0.507610627,242,476.743368
771.9,0.507610715,242,476.743286
772,2.4244996,1153.01915,476.006963
772.1,5.57954338,2648.28854,474.794778
772.2,10.628273,5021.55016,472.854753
772.3,20.5174175,9609.39012,469.054799
772.4,33.1793915,15385.8627,464.188252
772.5,37.5070125,17347.3615,462.520721
772.6,15.9882329,7404.37678,470.7796
772.7,0.507632512,242,476.722815
772.8,1.91441944,911.042187,476.182412
772.9,5.59505585,2654.36928,474.76844
773,9.08818696,4301.91351,473.425888
773.1,10.8881416,5147.05996,472.733088
773.2,11.8839038,5613.27529,472.348871
773.3,13.5335052,6383.46753,471.713366
773.4,16.0856523,7571.27719,470.730942
773.5,18.0362057,8476.47716,469.979166
773.6,19.5191374,9162.1689,469.406679
773.7,22.3598036,10470.0378,468.312472
773.8,28.0542852,13071.9055,466.121708
773.9,38.5490716,17797.0559,462.086316
774,43.4064146,19976.1115,460.214459
774.1,33.456649,15499.3623,464.028944
774.2,18.9304568,8873.74628,469.602759
774.3,7.31732779,3458.4437,474.060075
774.4,1.49300152,710.614052,476.295902
774.5,0.507684389,242,476.674102
774.6,0.507684476,242,476.67402
774.7,0.507684564,242,476.673937
774.8,0.507684651,242,476.673855
774.9,0.670007008,319.325394,476.611428
775,3.11958731,1482.33319,475.670482
775.1,5.00711395,2378.0981,474.945014
775.2,5.78584211,2746.0906,474.645108
775.3,7.6129426,3607.59234,473.942416
775.4,11.2785818,5327.44258,472.533281
775.5,19.274532,9038.28178,469.460362
775.6,31.5758127,14656.7286,464.732552
775.7,42.8515298,19720.2285,460.396649
775.8,42.8617835,19728.2257,460.38577
775.9,32.4490948,15053.0177,464.378143
776,22.9851465,10752.776,468.007809
776.1,18.7064619,8784.93666,469.647448
776.2,16.6410248,7828.23703,470.437713
776.3,15.7512474,7415.3192,470.776764
776.4,15.7767062,7427.10969,470.764435
776.5,14.8028489,6973.84201,471.135919
776.6,14.9408864,7038.11529,471.080504
776.7,19.1244892,8974.87625,469.471242
776.8,23.7252252,11095.1818,467.701089
776.9,28.1522677,13116.3693,465.996903
777,35.1944092,16298.3857,463.28759
777.1,43.125463,19842.5301,460.235723
777.2,48.3122698,22137.3388,458.236584
777.3,49.7912798,22787.5118,457.660699
777.4,49.7902172,22786.6444,457.653042
777.5,49.7584287,22772.3024,457.657186
777.6,49.7135172,22752.2052,457.666376
777.7,49.7049359,22748.0414,457.66162
777.8,50.6133406,23145.4801,457.304668
777.9,51.6866292,23614.7594,456.88424
778,51.966375,23736.5992,456.768423
778.1,51.9408846,23725.0273,456.769796
778.2,51.939641,23724.047,456.761861
778.3,51.9467472,23726.7141,456.750719
778.4,51.9432316,23724.7414,456.743655
778.5,51.9294009,23718.2633,456.740553
778.6,51.9061966,23707.691,456.741054
778.7,51.8808422,23696.1796,456.742385
778.8,51.8761796,23693.7069,456.735772
778.9,51.8849914,23697.12,456.723985
779,51.8895538,23698.6768,456.713829
779.1,51.8884653,23697.7653,456.705842
779.2,51.882302,23694.6372,456.699805
779.3,51.8715947,23689.5246,456.695514
779.4,51.8568308,23682.6403,456.692782
779.5,51.8388487,23674.3507,456.691289
779.6,44.8324388,20580.7573,459.373922
779.7,17.2617195,7968.70514,469.956049
779.8,0.507989241,242,476.388042
779.9,0.507989329,242,476.38796
780,0.507989417,242,476.387878
780.1,0.507989504,242,476.387795
780.2,0.507989592,242,476.387713
780.3,0.50798968,242,476.387631
780.4,0.507989768,242,476.387548
780.5,0.507989855,242,476.387466
780.6,0.507989943,242,476.387384
780.7,0.507990031,242,476.387301
780.8,0.507990119,242,476.387219
780.9,0.507990207,242,476.387137
781,0.507990294,242,476.387054
781.1,1.68192902,800.093306,475.936085
781.2,3.72376824,1768.96581,475.151581
781.3,5.48931718,2604.30115,474.472864
781.4,7.25924803,3439.02649,473.792178
781.5,9.77893093,4622.87648,472.82324
781.6,14.0656104,6624.7451,471.175224
781.7,22.2324345,10395.5274,468.036223
781.8,30.4952637,14171.7606,464.859027
781.9,24.6094275,11473.3124,467.114725
782,8.02238461,3769.57419,473.481507
782.1,0.508012389,242,476.366335
782.2,0.508012477,242,476.366253
782.3,0.508012565,242,476.36617
782.4,0.508012653,242,476.366088
782.5,0.508012741,242,476.366006
782.6,0.508012828,242,476.365923
782.7,0.508012916,242,476.365841
782.8,0.508013004,242,476.365759
782.9,0.586496277,279.367238,476.335532
783,1.91380654,910.174292,475.825643
783.1,4.55986237,2164.23623,474.809033
783.2,7.79731204,3691.41784,473.564852
783.3,11.5059464,5430.96905,472.139173
783.4,15.7962513,7429.99743,470.489484
783.5,20.9738493,9823.22837,468.498309
783.6,27.4041107,12766.3471,466.025171
783.7,33.6258801,15587.0315,463.631068
783.8,35.9495524,16635.0476,462.733144
783.9,33.6896717,15616.9868,463.595298
784,30.7817929,14304.0517,464.706702
784.1,29.6128335,13774.4159,465.150691
784.2,29.0891457,13536.512,465.347033
784.3,27.4003144,12767.7188,465.990969
784.4,24.1037527,11261.1145,467.252678
784.5,20.6802477,9689.13241,468.563677
784.6,13.1508894,6188.88526,471.45221
784.7,3.9285503,1860.04767,474.992205
784.8,0.508077479,242,476.305308
784.9,0.508077567,242,476.305225
785,0.508077655,242,476.305143
785.1,0.508077743,242,476.305061
785.2,0.50807783,242,476.304978
785.3,0.508077918,242,476.304896
785.4,3.05401545,1449.78688,475.326968
785.5,9.62018792,4542.21916,472.804531
785.6,20.3658298,9529.80411,468.675776
785.7,35.0359569,16198.4155,463.03796
785.8,18.2839134,8422.09051,469.466427
785.9,0.508092934,242,476.29082
786,0.508093022,242,476.290738
786.1,0.508093109,242,476.290655
786.2,0.508093197,242,476.290573
786.3,2.35808554,1120.4713,475.579944
786.4,6.34378577,3005.31844,474.04873
786.5,12.0581514,5685.58495,471.852923
786.6,19.932497,9337.53175,468.826584
786.7,28.5443566,13281.1334,465.515704
786.8,31.5856007,14666.4571,464.342996
786.9,20.4726287,9560.74474,468.606161
787,5.63150922,2657.6182,474.303037
787.1,1.38819473,660.462799,475.931901
787.2,4.50988992,2139.24552,474.732693
787.3,8.65805286,4094.93298,473.138732
787.4,12.5234018,5905.37675,471.652722
787.5,16.88628,7933.93393,469.974995
787.6,23.1609558,10824.0867,467.562276
787.7,31.3311667,14543.5786,464.420502
787.8,39.8772789,18382.1249,461.133028
787.9,44.8135532,20579.2301,459.23064
788,41.9014748,19284.5783,460.341855
788.1,36.5346641,16891.8109,462.396358
788.2,32.1216327,14905.2457,464.085402
788.3,29.4642841,13703.7196,465.100836
788.4,29.6561779,13790.6331,465.022361
788.5,32.0170787,14858.5156,464.11078
788.6,35.8573284,16586.9247,462.630627
788.7,40.2539096,18552.6197,460.936176
788.8,45.4185316,20841.5815,458.946023
788.9,48.830215,22345.8169,457.628303
789,49.7651656,22755.6706,457.261297
789.1,49.8785275,22804.946,457.209697
789.2,48.5522351,22222.4158,457.711021
789.3,42.6815106,19624.7942,459.957991
789.4,37.2702811,17219.1059,462.029428
789.5,32.920015,15262.1475,463.694245
789.6,49.7628417,22752.6487,457.221652
789.7,49.750639,22746.9015,457.218279
789.8,50.064475,22883.7472,457.089683
789.9,51.8732569,23674.2709,456.386855
790,52.0202274,23737.9744,456.322004
790.1,51.9668704,23714.2526,456.334071
790.2,50.6540587,23137.1232,456.82988
790.3,42.1702731,19396.7164,460.080136
790.4,32.4950368,15069.0681,463.78938
790.5,26.6704338,12428.2607,466.021236
790.6,23.3542416,10913.2133,467.290602
790.7,25.6218661,11941.1987,466.415868
790.8,39.5705264,18235.0528,461.054303
790.9,51.5057829,23510.5111,456.463788
791,44.5398863,20324.276,459.130914
791.1,0.508365587,242,476.03537
791.2,0.508365675,242,476.035287
791.3,0.508365763,242,476.035205
791.4,1.16002698,550.954776,475.784832
791.5,6.46796115,3059.44893,473.745967
791.6,15.3370138,7213.34395,470.338485
791.7,17.8917504,8396.71227,469.354775
791.8,18.8993632,8847.14761,468.964872
791.9,2.78927654,1324.98667,475.149389
792,0.508376674,242,476.024987
792.1,0.508376762,242,476.024905
792.2,0.50837685,242,476.024823
792.3,0.508376938,242,476.02474
792.4,0.508377026,242,476.024658
792.5,0.508377114,242,476.024576
792.6,0.508377202,242,476.024493
792.7,0.50837729,242,476.024411
792.8,0.508377378,242,476.024328
792.9,0.508377466,242,476.024246
793,0.508377554,242,476.024164
793.1,0.508377642,242,476.024081
793.2,0.50837773,242,476.023999
793.3,0.508377818,242,476.023917
793.4,0.574228146,273.321867,475.998542
793.5,1.28132713,609.33381,475.726866
793.6,3.39960515,1614.38397,474.913068
793.7,5.04651917,2393.35845,474.279969
793.8,6.75916037,3200.83585,473.621359
793.9,10.0701593,4755.55812,472.348572
794,15.0860516,7094.70174,470.420432
794.1,22.2065107,10380.8421,467.683156
794.2,32.6963951,15151.3971,463.650594
794.3,43.2061479,19856.408,459.608702
794.4,36.5958579,16905.3338,462.14059
794.5,25.1711477,11740.8864,466.522676
794.6,19.4427931,9113.1641,468.718751
794.7,19.1106821,8959.48216,468.84316
794.8,22.411289,10477.7002,467.572364
794.9,26.9461291,12552.1093,465.826988
795,28.3938047,13210.6795,465.266599
795.1,29.0685664,13516.7605,465.002836
795.2,31.4902363,14612.6586,464.068011
795.3,36.0751692,16676.3239,462.301924
795.4,40.7941708,18784.9041,460.483602
795.5,42.6423434,19605.2333,459.767147
795.6,45.4280134,20836.6041,458.690317
795.7,49.0469793,22428.7927,457.292983
795.8,49.8848794,22795.5549,456.963217
795.9,49.864043,22786.0296,456.963139
796,49.8720652,22789.139,456.951982
796.1,49.8478211,22778.122,456.953215
796.2,49.8009886,22757.2155,456.963129
796.3,49.7732547,22744.6708,456.965714
796.4,50.0420962,22861.8059,456.854395
796.5,51.6097312,23546.6263,456.244191
796.6,52.0557284,23740.7714,456.064532
796.7,52.0238662,23726.4382,456.068338
796.8,52.0157395,23722.4559,456.063033
796.9,44.9111904,20489.1038,458.78333
797,2.35399832,1118.21494,475.121464
797.1,0.508585137,242,475.829871
797.2,0.508585225,242,475.829788
797.3,0.508585313,242,475.829706
797.4,0.508585401,242,475.829623
797.5,0.508585489,242,475.829541
797.6,0.508585577,242,475.829459
797.7,0.508585666,242,475.829376
797.8,0.508585754,242,475.829294
797.9,0.508585842,242,475.829211
798,0.50858593,242,475.829129
798.1,0.508586018,242,475.829047
798.2,0.508586106,242,475.828964
798.3,0.508586194,242,475.828882
798.4,0.508586282,242,475.828799
798.5,0.562462268,267.617437,475.808024
798.6,0.875151204,416.298665,475.687835
798.7,0.785754825,373.795916,475.722029
798.8,0.508586755,242,475.828357
798.9,0.73413016,349.14027,475.741647
799,2.47284665,1174.42025,475.07372
799.1,5.30292386,2513.03556,473.986341
799.2,8.43616552,3988.07257,472.782064
799.3,11.3055357,5332.21554,471.678627
799.4,14.1095652,6639.52892,470.599821
799.5,16.9948329,7978.67369,469.489359
799.6,19.0676833,8936.71605,468.690464
799.7,20.6973245,9687.48628,468.061461
799.8,22.2910749,10419.8144,467.44598
799.9,23.3874446,10922.3849,467.021274
800,24.2922146,11336.4442,466.669981
800.1,24.4833963,11423.7707,466.592617
800.2,24.2951832,11337.6088,466.66094
800.3,24.2099588,11298.468,466.689738
800.4,26.4852678,12333.7044,465.811914
800.5,34.2006498,15829.1747,462.844293
800.6,31.4692941,14536.2408,463.887815
800.7,0.508644739,242,475.774114
800.8,0.508644827,242,475.774032
800.9,0.508644915,242,475.773949
801,0.508645003,242,475.773867
801.1,0.508645091,242,475.773785
801.2,0.508645179,242,475.773702
801.3,0.508645267,242,475.77362
801.4,0.508645355,242,475.773537
801.5,0.508645444,242,475.773455
801.6,0.518026296,246.46105,475.769769
801.7,0.767214162,364.85842,475.673977
801.8,2.12845189,1011.23316,475.151027
801.9,3.80414227,1804.70036,474.507082
802,6.94065462,3283.98406,473.301791
802.1,11.4293087,5389.26958,471.57666
802.2,14.7524308,6937.53097,470.298461
802.3,18.0866731,8482.31953,469.015452
802.4,21.587072,10095.1544,467.668086
802.5,24.3724833,11371.9715,466.594766
802.6,25.8873905,12063.5937,466.008971
802.7,27.6399823,12861.6899,465.331641
802.8,29.4614089,13687.1286,464.627588
802.9,34.8785276,16131.7333,462.542204
803,39.4186215,18163.2379,460.792791
803.1,42.7427491,19640.4407,459.509672
803.2,45.0512231,20661.0246,458.616108
803.3,46.9439426,21494.706,457.881853
803.4,48.1341591,22017.3464,457.41711
803.5,48.9512542,22375.3956,457.095482
803.6,49.1712751,22471.4095,457.003048
803.7,49.6003457,22658.9398,456.830285
803.8,49.5252146,22625.6492,456.851108
803.9,49.5888687,22653.1076,456.818638
804,49.9981847,22831.8406,456.653395
804.1,49.9324207,22802.6663,456.670555
804.2,49.9014111,22788.6959,456.674378
804.3,49.8988982,22787.1931,456.66726
804.4,49.8637682,22771.4201,456.67267
804.5,49.8159516,22750.0962,456.682959
804.6,49.8125015,22748.1846,456.676215
804.7,50.1527569,22896.3626,456.537461
804.8,52.1047161,23748.2681,455.779627
804.9,52.0778069,23736.1021,455.781523
805,52.0483938,23722.8451,455.784385
805.1,52.0533506,23724.5664,455.77405
805.2,52.0603277,23727.168,455.762939
805.3,52.0555317,23724.6391,455.756349
805.4,52.0406682,23717.7232,455.753626
805.5,52.0168107,23706.8882,455.75436
805.6,51.4351659,23452.1587,455.969333
805.7,41.3431137,18905.8806,459.837167
805.8,0.932434814,443.222643,475.351444
805.9,0.508923023,242,475.513956
806,0.508923111,242,475.513873
806.1,0.5089232,242,475.513791
806.2,0.508923288,242,475.513709
806.3,0.508923376,242,475.513626
806.4,0.508923464,242,475.513544
806.5,0.508923553,242,475.513461
806.6,0.508923641,242,475.513379
806.7,0.508923729,242,475.513296
806.8,0.508923817,242,475.513214
806.9,0.508923906,242,475.513131
807,0.508923994,242,475.513049
807.1,0.508924082,242,475.512966
807.2,0.508924171,242,475.512884
807.3,0.508924259,242,475.512801
807.4,0.731530296,347.676395,475.42722
807.5,2.56298422,1216.11658,474.723675
807.6,6.03626641,2857.04821,473.389238
807.7,9.34894708,4412.79088,472.115923
807.8,14.3844242,6760.44517,470.180378
807.9,22.5125757,10509.3805,467.056179
808,33.0700712,15305.9035,462.997599
808.1,43.1408872,19805.2184,459.124234
808.2,48.3116055,22084.7193,457.131272
808.3,47.0247452,21518.4265,457.617705
808.4,42.7710219,19641.8608,459.243862
808.5,40.1316393,18470.6055,460.250671
808.6,40.9184021,18819.6623,459.94199
808.7,44.0407869,20202.3948,458.736114
808.8,47.6018924,21771.0937,457.361227
808.9,49.3057195,22517.8503,456.69911
809,49.952966,22800.6581,456.442528
809.1,49.9444055,22796.5108,456.437725
809.2,49.9282657,22789.0496,456.435834
809.3,49.9234453,22786.5381,456.429599
809.4,49.8880507,22770.6576,456.435107
809.5,49.8376566,22748.218,456.446381
809.6,49.8390221,22748.4128,456.437784
809.7,50.1111878,22866.8392,456.325178
809.8,51.727178,23571.8784,455.69639
809.9,52.1037969,23735.5387,455.54336
810,52.0741549,23722.1888,455.546305
810.1,52.0811242,23724.785,455.535193
810.2,51.8889023,23640.5255,455.600586
810.3,48.3955035,22101.3731,456.93393
810.4,29.743831,13748.5465,464.089844
810.5,0.509137636,242,475.313516
810.6,0.509137725,242,475.313433
810.7,0.509137813,242,475.313351
810.8,0.509137902,242,475.313268
810.9,0.50913799,242,475.313186
811,0.509138078,242,475.313103
811.1,0.509138167,242,475.313021
811.2,0.509138255,242,475.312938
811.3,0.509138343,242,475.312856
811.4,0.509138432,242,475.312773
811.5,0.50913852,242,475.312691
811.6,0.509138609,242,475.312608
811.7,0.509138697,242,475.312526
811.8,0.509138785,242,475.312443
811.9,0.509138874,242,475.312361
812,0.509138962,242,475.312278
812.1,0.603491384,286.804637,475.275957
812.2,1.68411368,799.101892,474.860813
812.3,5.48371379,2594.84757,473.401186
812.4,11.4777298,5399.90662,471.09811
812.5,23.3545549,10891.8112,466.534588
812.6,31.8583604,14757.5776,463.264655
812.7,36.7379253,16949.8846,461.385347
812.8,40.1469285,18469.0745,460.070063
812.9,45.0366219,20634.8132,458.185522
813,46.4718487,21265.4486,457.626984
813.1,40.6123041,18672.3659,459.869996
813.2,30.7630341,14254.3788,463.646335
813.3,16.4330397,7693.26011,469.145231
813.4,0.581583206,276.385921,475.230812
813.5,0.509196552,242,475.25852
813.6,0.509196641,242,475.258438
813.7,0.509196729,242,475.258355
813.8,0.509196818,242,475.258273
813.9,0.509196906,242,475.25819
814,0.731999061,347.71263,475.172534
814.1,2.71521777,1287.13375,474.410698
814.2,8.38689948,3953.56859,472.231874
814.3,21.3746558,9971.81326,467.242165
814.4,34.3666876,15872.8623,462.24871
814.5,17.3037616,8093.70824,468.796689
814.6,0.509211731,242,475.244354
814.7,0.509211819,242,475.244271
814.8,0.509211908,242,475.244189
814.9,0.580941557,276.061308,475.216556
815,1.29062017,612.788459,474.943888
815.1,3.37811213,1601.33492,474.141913
815.2,6.98562673,3299.11333,472.755788
815.3,15.7694143,7396.35224,469.380971
815.4,25.9825002,12091.4847,465.455764
815.5,29.6068912,13728.039,464.059496
815.6,14.0860199,6608.73559,470.015972
815.7,0.509228956,242,475.228278
815.8,0.509229045,242,475.228195
815.9,0.560550435,266.372266,475.208401
816,1.2060478,572.560056,474.960387
816.1,3.57855707,1696.13309,474.048956
816.2,6.57147134,3105.71091,472.898855
816.3,13.5631101,6372.20244,470.212435
816.4,23.5844013,10996.8446,466.361251
816.5,27.8140878,12922.0605,464.732889
816.6,17.0926532,7996.04471,468.846283
816.7,0.50924545,242,475.212886
816.8,0.56453924,268.257309,475.191566
816.9,1.30515294,619.438561,474.907019
817,4.58819001,2171.58688,473.645855
817.1,10.5307065,4961.56862,471.362705
817.2,17.502291,8200.15129,468.683346
817.3,25.1033623,11690.1919,465.761084
817.4,31.647457,14658.1052,463.243555
817.5,38.1147379,17561.1444,460.75447
817.6,39.988207,18394.9614,460.028732
817.7,35.9260257,16581.947,461.582462
817.8,31.9371412,14790.1618,463.108697
817.9,30.1366701,13977.2383,463.795051
818,29.9743707,13903.6632,463.852506
818.1,29.1219243,13517.539,464.175059
818.2,27.6913172,12868.7037,464.719811
818.3,27.8831594,12955.6058,464.641643
818.4,29.8609612,13849.8373,463.87749
818.5,36.7599852,16950.3227,461.222512
818.6,45.5159858,20838.422,457.850982
818.7,49.5251279,22598.3104,456.300695
818.8,47.4191057,21671.3063,457.098416
818.9,38.6751557,17805.6709,460.446331
819,32.4015778,14996.4574,462.847326
819.1,29.7101262,13781.6831,463.873801
819.2,31.5658736,14618.2035,463.154247
819.3,38.2880083,17627.8441,460.565027
819.4,48.3918938,22099.2195,456.675307
819.5,49.9651764,22787.119,456.060014
819.6,49.9320427,22772.0778,456.061411
819.7,49.8830429,22750.105,456.068909
819.8,49.8801161,22748.262,456.058722
819.9,50.2209857,22896.3235,455.916478
820,52.1763961,23748.2949,455.153991
820.1,52.1504127,23736.3719,455.152139
820.2,52.1168365,23721.1454,455.153211
820.3,52.125551,23724.3214,455.138045
820.4,52.1333616,23727.1037,455.123225
820.5,52.1296726,23724.8823,455.11282
820.6,52.1153241,23718.0233,455.10651
820.7,52.0918881,23707.2107,455.103694
820.8,52.0651366,23694.956,455.102157
820.9,52.0627559,23693.3054,455.091265
821,52.0737051,23697.4545,455.075253
821.1,52.0783753,23698.8714,455.061651
821.2,52.0773944,23697.8297,455.050218
821.3,52.0713415,23694.5815,455.040734
